GCF	GCC	Validated_GCFName_In_Publication	Cluster_Name	NCBI_Accession
5	1	n/a	1758_Aspergillus_fumigatus	GCA_020498985.1
5	1	n/a	1761_Aspergillus_fumigatus	GCA_020498985.1
5	1	n/a	1763_Aspergillus_fumigatus	GCA_020499005.1
5	1	n/a	1764_Aspergillus_fumigatus	GCA_020499005.1
5	1	n/a	1767_Aspergillus_fumigatus	GCA_020499015.1
5	1	n/a	1769_Aspergillus_fumigatus	GCA_020499035.1
5	1	n/a	1770_Aspergillus_fumigatus	GCA_020499035.1
5	1	n/a	1775_Aspergillus_fumigatus	GCA_020499045.1
5	1	n/a	1777_Aspergillus_fumigatus	GCA_020499075.1
5	1	n/a	1779_Aspergillus_fumigatus	GCA_020499115.1
5	1	n/a	1784_Aspergillus_fumigatus	GCA_020499125.1
5	1	n/a	1786_Aspergillus_fumigatus	GCA_020499135.1
5	1	n/a	1788_Aspergillus_fumigatus	GCA_020499155.1
5	1	n/a	1791_Aspergillus_fumigatus	GCA_020499155.1
5	1	n/a	1792_Aspergillus_fumigatus	GCA_020499185.1
5	1	n/a	1796_Aspergillus_fumigatus	GCA_020499195.1
5	1	n/a	1800_Aspergillus_fumigatus	GCA_020499225.1
5	1	n/a	1803_Aspergillus_fumigatus	GCA_020499245.1
5	1	n/a	1804_Aspergillus_fumigatus	GCA_020499255.1
5	1	n/a	1809_Aspergillus_fumigatus	GCA_020499265.1
5	1	n/a	1810_Aspergillus_fumigatus	GCA_020499315.1
5	1	n/a	1813_Aspergillus_fumigatus	GCA_020499315.1
5	1	n/a	1816_Aspergillus_fumigatus	GCA_020499325.1
5	1	n/a	1817_Aspergillus_fumigatus	GCA_020499325.1
5	1	n/a	1819_Aspergillus_fumigatus	GCA_020499335.1
5	1	n/a	1820_Aspergillus_fumigatus	GCA_020499335.1
5	1	n/a	1823_Aspergillus_fumigatus	GCA_020499355.1
5	1	n/a	1824_Aspergillus_fumigatus	GCA_020499355.1
5	1	n/a	1826_Aspergillus_fumigatus	GCA_020499395.1
5	1	n/a	1829_Aspergillus_fumigatus	GCA_020499405.1
5	1	n/a	1832_Aspergillus_fumigatus	GCA_020499415.1
5	1	n/a	1833_Aspergillus_fumigatus	GCA_020499415.1
5	1	n/a	1838_Aspergillus_fumigatus	GCA_020499455.1
5	1	n/a	1839_Aspergillus_fumigatus	GCA_020499455.1
5	1	n/a	1840_Aspergillus_fumigatus	GCA_020499475.1
5	1	n/a	1846_Aspergillus_fumigatus	GCA_020499485.1
5	1	n/a	1848_Aspergillus_fumigatus	GCA_020499495.1
5	1	n/a	1849_Aspergillus_fumigatus	GCA_020499495.1
5	1	n/a	1852_Aspergillus_fumigatus	GCA_020499505.1
5	1	n/a	1853_Aspergillus_fumigatus	GCA_020499505.1
5	1	n/a	1855_Aspergillus_fumigatus	GCA_020499565.1
5	1	n/a	1857_Aspergillus_fumigatus	GCA_020499565.1
5	1	n/a	1861_Aspergillus_fumigatus	GCA_020499575.1
5	1	n/a	1862_Aspergillus_fumigatus	GCA_020499575.1
5	1	n/a	1863_Aspergillus_fumigatus	GCA_020499585.1
5	1	n/a	1866_Aspergillus_fumigatus	GCA_020499595.1
5	1	n/a	1869_Aspergillus_fumigatus	GCA_020499595.1
5	1	n/a	1871_Aspergillus_fumigatus	GCA_020499605.1
5	1	n/a	1872_Aspergillus_fumigatus	GCA_020499605.1
5	1	n/a	1875_Aspergillus_fumigatus	GCA_020499645.1
5	1	n/a	1879_Aspergillus_fumigatus	GCA_020499675.1
5	1	n/a	1880_Aspergillus_fumigatus	GCA_020499675.1
5	1	n/a	1884_Aspergillus_fumigatus	GCA_020499685.1
5	1	n/a	1886_Aspergillus_fumigatus	GCA_020499695.1
5	1	n/a	1888_Aspergillus_fumigatus	GCA_020499715.1
5	1	n/a	1890_Aspergillus_fumigatus	GCA_020499715.1
5	1	n/a	1892_Aspergillus_fumigatus	GCA_020499755.1
5	1	n/a	1897_Aspergillus_fumigatus	GCA_020499775.1
5	1	n/a	1898_Aspergillus_fumigatus	GCA_020499775.1
5	1	n/a	1899_Aspergillus_fumigatus	GCA_020499785.1
5	1	n/a	1901_Aspergillus_fumigatus	GCA_020499785.1
5	1	n/a	1904_Aspergillus_fumigatus	GCA_020499805.1
5	1	n/a	1906_Aspergillus_fumigatus	GCA_020499805.1
5	1	n/a	1909_Aspergillus_fumigatus	GCA_020499815.1
5	1	n/a	1910_Aspergillus_fumigatus	GCA_020499815.1
5	1	n/a	1911_Aspergillus_fumigatus	GCA_020499825.1
5	1	n/a	1912_Aspergillus_fumigatus	GCA_020499825.1
5	1	n/a	1915_Aspergillus_fumigatus	GCA_020499865.1
5	1	n/a	1918_Aspergillus_fumigatus	GCA_020499865.1
5	1	n/a	1919_Aspergillus_fumigatus	GCA_020499885.1
5	1	n/a	1922_Aspergillus_fumigatus	GCA_020499885.1
5	1	n/a	1923_Aspergillus_fumigatus	GCA_020499905.1
5	1	n/a	1925_Aspergillus_fumigatus	GCA_020499905.1
5	1	n/a	1928_Aspergillus_fumigatus	GCA_020499915.1
5	1	n/a	1931_Aspergillus_fumigatus	GCA_020499935.1
5	1	n/a	1932_Aspergillus_fumigatus	GCA_020499935.1
5	1	n/a	1934_Aspergillus_fumigatus	GCA_020499975.1
5	1	n/a	1935_Aspergillus_fumigatus	GCA_020499975.1
5	1	n/a	1940_Aspergillus_fumigatus	GCA_020499985.1
5	1	n/a	1943_Aspergillus_fumigatus	GCA_020499995.1
5	1	n/a	1946_Aspergillus_fumigatus	GCA_020500025.1
5	1	n/a	1948_Aspergillus_fumigatus	GCA_020500065.1
5	1	n/a	1950_Aspergillus_fumigatus	GCA_020500065.1
5	1	n/a	1952_Aspergillus_fumigatus	GCA_020500075.1
5	1	n/a	1954_Aspergillus_fumigatus	GCA_020500075.1
5	1	n/a	1955_Aspergillus_fumigatus	GCA_020500085.1
5	1	n/a	1957_Aspergillus_fumigatus	GCA_020500085.1
5	1	n/a	1960_Aspergillus_fumigatus	GCA_020500105.1
5	1	n/a	1962_Aspergillus_fumigatus	GCA_020500115.1
5	1	n/a	1963_Aspergillus_fumigatus	GCA_020500115.1
5	1	n/a	1968_Aspergillus_fumigatus	GCA_020500165.1
5	1	n/a	1969_Aspergillus_fumigatus	GCA_020500185.1
5	1	n/a	1972_Aspergillus_fumigatus	GCA_020500195.1
5	1	n/a	1975_Aspergillus_fumigatus	GCA_020500195.1
5	1	n/a	1976_Aspergillus_fumigatus	GCA_020500205.1
5	1	n/a	1979_Aspergillus_fumigatus	GCA_020500215.1
5	1	n/a	1984_Aspergillus_fumigatus	GCA_020500235.1
5	1	n/a	1987_Aspergillus_fumigatus	GCA_020500275.1
5	1	n/a	1990_Aspergillus_fumigatus	GCA_020500285.1
5	1	n/a	1992_Aspergillus_fumigatus	GCA_020500295.1
5	1	n/a	1996_Aspergillus_fumigatus	GCA_020500305.1
5	1	n/a	1999_Aspergillus_fumigatus	GCA_020500355.1
5	1	n/a	2001_Aspergillus_fumigatus	GCA_020500355.1
5	1	n/a	2002_Aspergillus_fumigatus	GCA_020500365.1
5	1	n/a	2004_Aspergillus_fumigatus	GCA_020500365.1
5	1	n/a	2006_Aspergillus_fumigatus	GCA_020500385.1
5	1	n/a	2008_Aspergillus_fumigatus	GCA_020500385.1
5	1	n/a	2012_Aspergillus_fumigatus	GCA_020500395.1
5	1	n/a	2013_Aspergillus_fumigatus	GCA_020500395.1
5	1	n/a	2015_Aspergillus_fumigatus	GCA_020500445.1
5	1	n/a	2017_Aspergillus_fumigatus	GCA_020500455.1
5	1	n/a	2018_Aspergillus_fumigatus	GCA_020500455.1
5	1	n/a	2022_Aspergillus_fumigatus	GCA_020500465.1
5	1	n/a	2025_Aspergillus_fumigatus	GCA_020500475.1
5	1	n/a	2026_Aspergillus_fumigatus	GCA_020500475.1
5	1	n/a	2030_Aspergillus_fumigatus	GCA_020500485.1
5	1	n/a	2031_Aspergillus_fumigatus	GCA_020500485.1
5	1	n/a	2033_Aspergillus_fumigatus	GCA_020500535.1
5	1	n/a	2034_Aspergillus_fumigatus	GCA_020500535.1
5	1	n/a	2038_Aspergillus_fumigatus	GCA_020500545.1
5	1	n/a	2040_Aspergillus_fumigatus	GCA_020500555.1
5	1	n/a	2042_Aspergillus_fumigatus	GCA_020500565.1
5	1	n/a	2048_Aspergillus_fumigatus	GCA_020500595.1
5	1	n/a	2049_Aspergillus_fumigatus	GCA_020500605.1
5	1	n/a	2055_Aspergillus_fumigatus	GCA_020500645.1
5	1	n/a	2056_Aspergillus_fumigatus	GCA_020500645.1
5	1	n/a	2059_Aspergillus_fumigatus	GCA_020500655.1
5	1	n/a	2060_Aspergillus_fumigatus	GCA_020500655.1
5	1	n/a	2061_Aspergillus_fumigatus	GCA_020500685.1
5	1	n/a	2063_Aspergillus_fumigatus	GCA_020500685.1
5	1	n/a	2065_Aspergillus_fumigatus	GCA_020500695.1
5	1	n/a	2068_Aspergillus_fumigatus	GCA_020500695.1
5	1	n/a	2071_Aspergillus_fumigatus	GCA_020500705.1
5	1	n/a	2074_Aspergillus_fumigatus	GCA_020500765.1
5	1	n/a	2075_Aspergillus_fumigatus	GCA_020500775.1
5	1	n/a	2076_Aspergillus_fumigatus	GCA_020500775.1
5	1	n/a	2079_Aspergillus_fumigatus	GCA_020500785.1
5	1	n/a	2082_Aspergillus_fumigatus	GCA_020500785.1
5	1	n/a	2085_Aspergillus_fumigatus	GCA_020500805.1
5	1	n/a	2086_Aspergillus_fumigatus	GCA_020500805.1
5	1	n/a	2089_Aspergillus_fumigatus	GCA_020500815.1
5	1	n/a	2091_Aspergillus_fumigatus	GCA_020500845.1
5	1	n/a	2093_Aspergillus_fumigatus	GCA_020500865.1
5	1	n/a	2097_Aspergillus_fumigatus	GCA_020500875.1
5	1	n/a	2099_Aspergillus_fumigatus	GCA_020500875.1
5	1	n/a	2102_Aspergillus_fumigatus	GCA_020500905.1
5	1	n/a	2105_Aspergillus_fumigatus	GCA_020500935.1
5	1	n/a	2107_Aspergillus_fumigatus	GCA_020500945.1
5	1	n/a	2108_Aspergillus_fumigatus	GCA_020500945.1
5	1	n/a	2110_Aspergillus_fumigatus	GCA_020500965.1
5	1	n/a	2114_Aspergillus_fumigatus	GCA_020500975.1
5	1	n/a	2116_Aspergillus_fumigatus	GCA_020500995.1
5	1	n/a	2118_Aspergillus_fumigatus	GCA_020500995.1
5	1	n/a	2121_Aspergillus_fumigatus	GCA_020501005.1
5	1	n/a	2123_Aspergillus_fumigatus	GCA_020501005.1
5	1	n/a	2124_Aspergillus_fumigatus	GCA_020501045.1
5	1	n/a	2128_Aspergillus_fumigatus	GCA_020501075.1
5	1	n/a	2131_Aspergillus_fumigatus	GCA_020501075.1
5	1	n/a	2133_Aspergillus_fumigatus	GCA_020501095.1
5	1	n/a	2135_Aspergillus_fumigatus	GCA_020501105.1
5	1	n/a	2136_Aspergillus_fumigatus	GCA_020501105.1
5	1	n/a	2139_Aspergillus_fumigatus	GCA_020501115.1
5	1	n/a	2140_Aspergillus_fumigatus	GCA_020501115.1
5	1	n/a	2143_Aspergillus_fumigatus	GCA_020501135.1
5	1	n/a	2144_Aspergillus_fumigatus	GCA_020501135.1
5	1	n/a	2147_Aspergillus_fumigatus	GCA_020501145.1
5	1	n/a	2150_Aspergillus_fumigatus	GCA_020501145.1
5	1	n/a	2151_Aspergillus_fumigatus	GCA_020501175.1
5	1	n/a	2154_Aspergillus_fumigatus	GCA_020501175.1
5	1	n/a	2156_Aspergillus_fumigatus	GCA_020501185.1
5	1	n/a	2158_Aspergillus_fumigatus	GCA_020501235.1
5	1	n/a	2163_Aspergillus_fumigatus	GCA_020501245.1
5	1	n/a	2165_Aspergillus_fumigatus	GCA_020501255.1
5	1	n/a	2166_Aspergillus_fumigatus	GCA_020501255.1
5	1	n/a	2168_Aspergillus_fumigatus	GCA_020501265.1
5	1	n/a	2170_Aspergillus_fumigatus	GCA_020501265.1
5	1	n/a	2172_Aspergillus_fumigatus	GCA_020501325.1
5	1	n/a	2175_Aspergillus_fumigatus	GCA_020501335.1
5	1	n/a	2177_Aspergillus_fumigatus	GCA_020501335.1
5	1	n/a	2180_Aspergillus_fumigatus	GCA_020501345.1
5	1	n/a	2181_Aspergillus_fumigatus	GCA_020501345.1
5	1	n/a	2183_Aspergillus_fumigatus	GCA_020501355.1
5	1	n/a	2187_Aspergillus_fumigatus	GCA_020501375.1
5	1	n/a	2188_Aspergillus_fumigatus	GCA_020501375.1
5	1	n/a	2190_Aspergillus_fumigatus	GCA_020501405.1
5	1	n/a	2194_Aspergillus_fumigatus	GCA_020501425.1
5	1	n/a	2196_Aspergillus_fumigatus	GCA_020501425.1
5	1	n/a	2198_Aspergillus_fumigatus	GCA_020501445.1
5	1	n/a	2202_Aspergillus_fumigatus	GCA_020501465.1
5	1	n/a	2203_Aspergillus_fumigatus	GCA_020501465.1
5	1	n/a	2204_Aspergillus_fumigatus	GCA_020501475.1
5	1	n/a	2207_Aspergillus_fumigatus	GCA_020501475.1
5	1	n/a	2210_Aspergillus_fumigatus	GCA_020501495.1
5	1	n/a	2211_Aspergillus_fumigatus	GCA_020501495.1
5	1	n/a	2214_Aspergillus_fumigatus	GCA_020501535.1
5	1	n/a	2215_Aspergillus_fumigatus	GCA_020501545.1
5	1	n/a	2218_Aspergillus_fumigatus	GCA_020501555.1
5	1	n/a	2219_Aspergillus_fumigatus	GCA_020501555.1
5	1	n/a	2222_Aspergillus_fumigatus	GCA_020501575.1
5	1	n/a	2225_Aspergillus_fumigatus	GCA_020501605.1
5	1	n/a	2229_Aspergillus_fumigatus	GCA_020501615.1
5	1	n/a	2230_Aspergillus_fumigatus	GCA_020501615.1
5	1	n/a	2234_Aspergillus_fumigatus	GCA_020501635.1
5	1	n/a	2235_Aspergillus_fumigatus	GCA_020501635.1
5	1	n/a	2236_Aspergillus_fumigatus	GCA_020501645.1
5	1	n/a	2237_Aspergillus_fumigatus	GCA_020501645.1
5	1	n/a	2242_Aspergillus_fumigatus	GCA_020501695.1
5	1	n/a	2243_Aspergillus_fumigatus	GCA_020501695.1
5	1	n/a	2244_Aspergillus_fumigatus	GCA_020501705.1
5	1	n/a	2246_Aspergillus_fumigatus	GCA_020501705.1
5	1	n/a	2248_Aspergillus_fumigatus	GCA_020501715.1
5	1	n/a	2250_Aspergillus_fumigatus	GCA_020501715.1
5	1	n/a	2253_Aspergillus_fumigatus	GCA_020501735.1
5	1	n/a	2254_Aspergillus_fumigatus	GCA_020501735.1
5	1	n/a	2258_Aspergillus_fumigatus	GCA_020501765.1
5	1	n/a	2260_Aspergillus_fumigatus	GCA_020501785.1
5	1	n/a	2262_Aspergillus_fumigatus	GCA_020501785.1
5	1	n/a	2263_Aspergillus_fumigatus	GCA_020501805.1
5	1	n/a	2266_Aspergillus_fumigatus	GCA_020501815.1
5	1	n/a	2269_Aspergillus_fumigatus	GCA_020501815.1
5	1	n/a	2271_Aspergillus_fumigatus	GCA_020501835.1
5	1	n/a	2272_Aspergillus_fumigatus	GCA_020501835.1
5	1	n/a	2274_Aspergillus_fumigatus	GCA_020501875.1
5	1	n/a	2275_Aspergillus_fumigatus	GCA_020501875.1
5	1	n/a	2278_Aspergillus_fumigatus	GCA_020501885.1
5	1	n/a	2281_Aspergillus_fumigatus	GCA_020501895.1
5	1	n/a	2286_Aspergillus_fumigatus	GCA_020501905.1
5	1	n/a	2289_Aspergillus_fumigatus	GCA_020501935.1
5	1	n/a	2292_Aspergillus_fumigatus	GCA_020501985.1
5	1	n/a	2293_Aspergillus_fumigatus	GCA_020501995.1
5	1	n/a	2296_Aspergillus_fumigatus	GCA_020501995.1
5	1	n/a	2297_Aspergillus_fumigatus	GCA_020502005.1
5	1	n/a	2301_Aspergillus_fumigatus	GCA_020502025.1
5	1	n/a	2305_Aspergillus_fumigatus	GCA_020502035.1
5	1	n/a	2306_Aspergillus_fumigatus	GCA_020502035.1
5	1	n/a	2309_Aspergillus_fumigatus	GCA_020502045.1
5	1	n/a	2310_Aspergillus_fumigatus	GCA_020502095.1
5	1	n/a	2314_Aspergillus_fumigatus	GCA_020502105.1
5	1	n/a	2315_Aspergillus_fumigatus	GCA_020502105.1
5	1	n/a	2319_Aspergillus_fumigatus	GCA_020502115.1
5	1	n/a	2320_Aspergillus_fumigatus	GCA_020502125.1
5	1	n/a	2323_Aspergillus_fumigatus	GCA_020502125.1
5	1	n/a	2324_Aspergillus_fumigatus	GCA_020502165.1
5	1	n/a	2325_Aspergillus_fumigatus	GCA_020502165.1
5	1	n/a	2328_Aspergillus_fumigatus	GCA_020502185.1
5	1	n/a	2333_Aspergillus_fumigatus	GCA_020502215.1
5	1	n/a	2335_Aspergillus_fumigatus	GCA_020502225.1
5	1	n/a	2337_Aspergillus_fumigatus	GCA_020502225.1
5	1	n/a	2340_Aspergillus_fumigatus	GCA_020502235.1
5	1	n/a	2342_Aspergillus_fumigatus	GCA_020502245.1
5	1	n/a	2344_Aspergillus_fumigatus	GCA_020502245.1
5	1	n/a	2345_Aspergillus_fumigatus	GCA_020502325.1
5	1	n/a	2346_Aspergillus_fumigatus	GCA_020502325.1
5	1	n/a	2351_Aspergillus_fumigatus	GCA_020502335.1
5	1	n/a	2354_Aspergillus_fumigatus	GCA_020502365.1
5	1	n/a	2355_Aspergillus_fumigatus	GCA_020502365.1
5	1	n/a	2356_Aspergillus_fumigatus	GCA_020502375.1
5	1	n/a	2360_Aspergillus_fumigatus	GCA_020502385.1
5	1	n/a	2362_Aspergillus_fumigatus	GCA_020502385.1
5	1	n/a	2364_Aspergillus_fumigatus	GCA_020502425.1
5	1	n/a	2366_Aspergillus_fumigatus	GCA_020502425.1
5	1	n/a	2368_Aspergillus_fumigatus	GCA_020502435.1
5	1	n/a	2370_Aspergillus_fumigatus	GCA_020502435.1
5	1	n/a	2371_Aspergillus_fumigatus	GCA_020502455.1
5	1	n/a	2372_Aspergillus_fumigatus	GCA_020502455.1
5	1	n/a	2375_Aspergillus_fumigatus	GCA_020502485.1
5	1	n/a	2378_Aspergillus_fumigatus	GCA_020502485.1
5	1	n/a	2380_Aspergillus_fumigatus	GCA_020502495.1
5	1	n/a	2382_Aspergillus_fumigatus	GCA_020502495.1
5	1	n/a	2385_Aspergillus_fumigatus	GCA_020502525.1
5	1	n/a	2386_Aspergillus_fumigatus	GCA_020502525.1
5	1	n/a	2387_Aspergillus_fumigatus	GCA_020502545.1
5	1	n/a	2389_Aspergillus_fumigatus	GCA_020502545.1
5	1	n/a	2392_Aspergillus_fumigatus	GCA_020502575.1
5	1	n/a	2394_Aspergillus_fumigatus	GCA_020502575.1
5	1	n/a	2395_Aspergillus_fumigatus	GCA_020502595.1
5	1	n/a	2396_Aspergillus_fumigatus	GCA_020502595.1
5	1	n/a	2401_Aspergillus_fumigatus	GCA_020502605.1
5	1	n/a	2402_Aspergillus_fumigatus	GCA_020502605.1
5	1	n/a	2403_Aspergillus_fumigatus	GCA_020502615.1
5	1	n/a	2404_Aspergillus_fumigatus	GCA_020502615.1
5	1	n/a	2408_Aspergillus_fumigatus	GCA_020502625.1
5	1	n/a	2410_Aspergillus_fumigatus	GCA_020502675.1
5	1	n/a	2411_Aspergillus_fumigatus	GCA_020502675.1
5	1	n/a	2414_Aspergillus_fumigatus	GCA_020502695.1
5	1	n/a	2417_Aspergillus_fumigatus	GCA_020502705.1
5	1	n/a	2419_Aspergillus_fumigatus	GCA_020502705.1
5	1	n/a	2421_Aspergillus_fumigatus	GCA_020502715.1
5	1	n/a	2422_Aspergillus_fumigatus	GCA_020502715.1
5	1	n/a	2424_Aspergillus_fumigatus	GCA_020502725.1
5	1	n/a	2427_Aspergillus_fumigatus	GCA_020502725.1
5	1	n/a	2428_Aspergillus_fumigatus	GCA_020502875.1
5	1	n/a	2430_Aspergillus_fumigatus	GCA_020502875.1
5	1	n/a	2432_Aspergillus_fumigatus	GCA_020502985.1
5	1	n/a	2435_Aspergillus_fumigatus	GCA_020502985.1
5	1	n/a	2436_Aspergillus_fumigatus	GCA_020502995.1
5	1	n/a	2437_Aspergillus_fumigatus	GCA_020502995.1
5	1	n/a	2440_Aspergillus_fumigatus	GCA_020503015.1
5	1	n/a	2441_Aspergillus_fumigatus	GCA_020503015.1
5	1	n/a	2444_Aspergillus_fumigatus	GCA_020503055.1
5	1	n/a	2446_Aspergillus_fumigatus	GCA_020503055.1
5	1	n/a	2450_Aspergillus_fumigatus	GCA_020503065.1
5	1	n/a	2453_Aspergillus_fumigatus	GCA_020503085.1
5	1	n/a	2454_Aspergillus_fumigatus	GCA_020503085.1
5	1	n/a	2456_Aspergillus_fumigatus	GCA_020503095.1
5	1	n/a	2459_Aspergillus_fumigatus	GCA_020503105.1
5	1	n/a	2461_Aspergillus_fumigatus	GCA_020503105.1
5	1	n/a	2463_Aspergillus_fumigatus	GCA_020503165.1
5	1	n/a	2466_Aspergillus_fumigatus	GCA_020503175.1
5	1	n/a	2469_Aspergillus_fumigatus	GCA_020503175.1
5	1	n/a	2470_Aspergillus_fumigatus	GCA_020503185.1
5	1	n/a	2477_Aspergillus_fumigatus	GCA_020503205.1
5	1	n/a	2478_Aspergillus_fumigatus	GCA_020503205.1
5	1	n/a	2480_Aspergillus_fumigatus	GCA_020503245.1
5	1	n/a	2482_Aspergillus_fumigatus	GCA_020503245.1
5	1	n/a	2483_Aspergillus_fumigatus	GCA_020503265.1
5	1	n/a	2484_Aspergillus_fumigatus	GCA_020503265.1
5	1	n/a	2487_Aspergillus_fumigatus	GCA_020503275.1
5	1	n/a	2490_Aspergillus_fumigatus	GCA_020503275.1
5	1	n/a	2491_Aspergillus_fumigatus	GCA_020503295.1
5	1	n/a	2493_Aspergillus_fumigatus	GCA_020503295.1
5	1	n/a	2495_Aspergillus_fumigatus	GCA_020503305.1
5	1	n/a	2499_Aspergillus_fumigatus	GCA_020503345.1
5	1	n/a	2501_Aspergillus_fumigatus	GCA_020503365.1
5	1	n/a	2502_Aspergillus_fumigatus	GCA_020503365.1
5	1	n/a	2505_Aspergillus_fumigatus	GCA_020503375.1
5	1	n/a	2506_Aspergillus_fumigatus	GCA_020503375.1
5	1	n/a	2510_Aspergillus_fumigatus	GCA_020503395.1
5	1	n/a	2511_Aspergillus_fumigatus	GCA_020503395.1
5	1	n/a	2514_Aspergillus_fumigatus	GCA_020503435.1
5	1	n/a	2515_Aspergillus_fumigatus	GCA_020503445.1
5	1	n/a	2519_Aspergillus_fumigatus	GCA_020503455.1
5	1	n/a	2521_Aspergillus_fumigatus	GCA_020503465.1
5	1	n/a	2524_Aspergillus_fumigatus	GCA_020503515.1
5	1	n/a	2529_Aspergillus_fumigatus	GCA_020503535.1
5	1	n/a	2530_Aspergillus_fumigatus	GCA_020503535.1
5	1	n/a	2531_Aspergillus_fumigatus	GCA_020503545.1
5	1	n/a	2532_Aspergillus_fumigatus	GCA_020503545.1
5	1	n/a	2536_Aspergillus_fumigatus	GCA_020503555.1
5	1	n/a	2537_Aspergillus_fumigatus	GCA_020503555.1
5	1	n/a	2540_Aspergillus_fumigatus	GCA_020503565.1
5	1	n/a	2542_Aspergillus_fumigatus	GCA_020503565.1
5	1	n/a	2543_Aspergillus_fumigatus	GCA_020503595.1
5	1	n/a	2545_Aspergillus_fumigatus	GCA_020503595.1
5	1	n/a	2548_Aspergillus_fumigatus	GCA_020503635.1
5	1	n/a	2550_Aspergillus_fumigatus	GCA_020503635.1
5	1	n/a	2551_Aspergillus_fumigatus	GCA_020503645.1
5	1	n/a	2555_Aspergillus_fumigatus	GCA_020503665.1
5	1	n/a	2556_Aspergillus_fumigatus	GCA_020503665.1
5	1	n/a	2558_Aspergillus_fumigatus	GCA_020503705.1
5	1	n/a	2561_Aspergillus_fumigatus	GCA_020503705.1
5	1	n/a	2562_Aspergillus_fumigatus	GCA_020503715.1
5	1	n/a	2564_Aspergillus_fumigatus	GCA_020503715.1
5	1	n/a	2567_Aspergillus_fumigatus	GCA_020503725.1
5	1	n/a	2569_Aspergillus_fumigatus	GCA_020503725.1
5	1	n/a	2572_Aspergillus_fumigatus	GCA_020503735.1
5	1	n/a	2573_Aspergillus_fumigatus	GCA_020503745.1
5	1	n/a	2575_Aspergillus_fumigatus	GCA_020503745.1
5	1	n/a	2576_Aspergillus_fumigatus	GCA_020503795.1
5	1	n/a	2579_Aspergillus_fumigatus	GCA_020503795.1
5	1	n/a	2580_Aspergillus_fumigatus	GCA_020503805.1
5	1	n/a	2583_Aspergillus_fumigatus	GCA_020503805.1
5	1	n/a	2585_Aspergillus_fumigatus	GCA_020503815.1
5	1	n/a	2586_Aspergillus_fumigatus	GCA_020503815.1
5	1	n/a	2588_Aspergillus_fumigatus	GCA_020503825.1
5	1	n/a	2590_Aspergillus_fumigatus	GCA_020503825.1
5	1	n/a	2593_Aspergillus_fumigatus	GCA_020503885.1
5	1	n/a	2594_Aspergillus_fumigatus	GCA_020503885.1
5	1	n/a	2596_Aspergillus_fumigatus	GCA_020503895.1
5	1	n/a	2599_Aspergillus_fumigatus	GCA_020503895.1
5	1	n/a	2602_Aspergillus_fumigatus	GCA_020503905.1
5	1	n/a	2605_Aspergillus_fumigatus	GCA_020503915.1
5	1	n/a	2606_Aspergillus_fumigatus	GCA_020503915.1
5	1	n/a	2609_Aspergillus_fumigatus	GCA_020503935.1
5	1	n/a	2610_Aspergillus_fumigatus	GCA_020503935.1
5	1	n/a	2612_Aspergillus_fumigatus	GCA_020510485.1
5	1	n/a	3368_Aspergillus_fumigatus	GCF_000002655.1
5	1	n/a	3369_Aspergillus_clavatus	GCF_000002715.2
5	1	n/a	3370_Aspergillus_clavatus	GCF_000002715.2
5	1	n/a	3394_Aspergillus_fischeri	GCF_000149645.2
5	1	n/a	3395_Aspergillus_fischeri	GCF_000149645.2
5	1	n/a	3539_Aspergillus_udagawae	GCF_001078395.1
5	1	n/a	3540_Aspergillus_udagawae	GCF_001078395.1
5	1	n/a	3610_Aspergillus_thermomutatus	GCF_002237265.1
5	1	n/a	3612_Aspergillus_thermomutatus	GCF_002237265.1
5	1	n/a	3635_Aspergillus_saccharolyticus	GCF_003184585.1
5	2	n/a	1844_Aspergillus_fumigatus	GCA_020499485.1
5	2	n/a	1877_Aspergillus_fumigatus	GCA_020499645.1
5	2	n/a	1983_Aspergillus_fumigatus	GCA_020500235.1
5	2	n/a	2051_Aspergillus_fumigatus	GCA_020500605.1
6	1	xan	7_Aspergillus_fumigatus	GCA_000002655.1
6	1	xan	9_Aspergillus_clavatus	GCA_000002715.1
6	1	xan	37_Aspergillus_fischeri	GCA_000149645.3
6	1	xan	53_Aspergillus_fumigatus	GCA_000150145.1
6	1	xan	276_Aspergillus_fumigatus	GCA_000731615.1
6	1	xan	443_Aspergillus_fumigatus	GCA_001029325.1
6	1	xan	666_Aspergillus_fumigatus	GCA_002234955.1
6	1	xan	670_Aspergillus_turcosus	GCA_002234965.2
6	1	xan	671_Aspergillus_turcosus	GCA_002234975.2
6	1	xan	674_Aspergillus_fumigatus	GCA_002234985.1
6	1	xan	678_Aspergillus_thermomutatus	GCA_002237265.2
6	1	xan	711_Aspergillus_candidus	GCA_002847045.1
6	1	xan	712_Aspergillus_novofumigatus	GCA_002847465.1
6	1	xan	713_Aspergillus_campestris	GCA_002847485.1
6	1	xan	846_Aspergillus_sclerotialis	GCA_003589665.1
6	1	xan	1268_Aspergillus_fumigatus	GCA_012656115.1
6	1	xan	1269_Aspergillus_fumigatus	GCA_012656125.1
6	1	xan	1274_Aspergillus_fumigatus	GCA_012656165.1
6	1	xan	1277_Aspergillus_fumigatus	GCA_012656185.1
6	1	xan	1279_Aspergillus_fumigatus	GCA_012656215.1
6	1	xan	1284_Aspergillus_fumigatiaffinis	GCA_012656225.1
